job_name,task_name,status,start_time,end_time,plan_cpu,plan_mem,plan_gpu,gpu_type
pai-pod-007226,xComputeWorker,Terminated,1165135.0,1165920.0,1000.0,19.55078125,50.0,T4
pai-pod-007227,tensorflow,Terminated,1165139.0,1169928.0,600.0,29.296875,100.0,T4
pai-pod-007228,tensorflow,Terminated,1165148.0,1169948.0,600.0,29.296875,100.0,T4
pai-pod-007229,tensorflow,Terminated,1165156.0,1165232.0,600.0,29.296875,100.0,MISC
pai-pod-007230,tensorflow,Terminated,1165177.0,1165513.0,600.0,29.296875,25.0,T4
pai-pod-007231,TensorboardTask,Terminated,1165191.0,1168131.0,100.0,1.97265625,,
pai-pod-007232,tensorflow,Terminated,1165222.0,1165374.0,600.0,29.296875,100.0,MISC
pai-pod-007233,PyTorchWorker,Terminated,1165239.0,1165279.0,1000.0,9.765625,100.0,T4
pai-pod-007234,tensorflow,Terminated,1165290.0,1165420.0,600.0,29.296875,25.0,MISC
pai-pod-007235,tensorflow,Terminated,1165301.0,1165420.0,600.0,29.296875,25.0,MISC
pai-pod-007236,ReduceTask,Terminated,1165306.0,1165357.0,100.0,1.97265625,,
pai-pod-007237,tensorflow,Terminated,1165323.0,1174109.0,600.0,29.296875,25.0,T4
pai-pod-007238,tensorflow,Terminated,1165339.0,1165613.0,600.0,29.296875,50.0,MISC
pai-pod-007239,xComputeWorker,Terminated,1165346.0,1165776.0,1000.0,19.55078125,50.0,T4
pai-pod-007240,tensorflow,Terminated,1165364.0,1165546.0,600.0,29.296875,100.0,MISC
pai-pod-007241,tensorflow,Terminated,1165384.0,1267691.0,600.0,29.296875,500.0,V100
pai-pod-007242,tensorflow,Terminated,1165472.0,1165909.0,600.0,29.296875,25.0,T4
pai-pod-007243,xComputeWorker,Terminated,1165537.0,1166055.0,1000.0,19.55078125,50.0,T4
pai-pod-007244,xComputeWorker,Terminated,1165661.0,1165980.0,1000.0,19.55078125,50.0,T4
pai-pod-007245,tensorflow,Terminated,1165692.0,1165750.0,600.0,29.296875,100.0,MISC
pai-pod-007246,tensorflow,Terminated,1165692.0,1165801.0,600.0,29.296875,25.0,MISC
pai-pod-007247,tensorflow,Terminated,1165711.0,1165759.0,600.0,29.296875,100.0,MISC
pai-pod-007248,tensorflow,Terminated,1165726.0,1165760.0,600.0,29.296875,100.0,V100
pai-pod-007249,tensorflow,Terminated,1165757.0,1166346.0,600.0,29.296875,100.0,MISC
pai-pod-007250,tensorflow,Terminated,1165758.0,1165921.0,600.0,29.296875,100.0,MISC
pai-pod-007251,tensorflow,Terminated,1165758.0,1165994.0,600.0,29.296875,100.0,MISC
pai-pod-007252,tensorflow,Terminated,1165804.0,1166312.0,600.0,29.296875,25.0,T4
pai-pod-007253,tensorflow,Terminated,1165816.0,1166023.0,600.0,29.296875,100.0,MISC
pai-pod-007254,xComputeWorker,Terminated,1165845.0,1166456.0,1000.0,19.55078125,50.0,T4
pai-pod-007255,tensorflow,Terminated,1165886.0,1165911.0,600.0,29.296875,100.0,T4
pai-pod-007256,tensorflow,Terminated,1165972.0,1166174.0,600.0,29.296875,25.0,MISC
pai-pod-007257,tensorflow,Terminated,1165994.0,1166557.0,600.0,29.296875,100.0,MISC
pai-pod-007258,xComputeWorker,Terminated,1166031.0,1166475.0,1000.0,19.55078125,50.0,T4
pai-pod-007259,xComputeWorker,Terminated,1166095.0,1166677.0,1000.0,19.55078125,50.0,T4
pai-pod-007260,tensorflow,Terminated,1166102.0,1167243.0,600.0,29.296875,100.0,MISC
pai-pod-007261,tensorflow,Terminated,1166162.0,1166198.0,600.0,29.296875,100.0,T4
pai-pod-007262,xComputeWorker,Terminated,1166168.0,1166547.0,1000.0,19.55078125,50.0,T4
pai-pod-007263,xComputeWorker,Terminated,1166168.0,1166567.0,1000.0,19.55078125,50.0,T4
pai-pod-007264,PyTorchWorker,Terminated,1166191.0,1166197.0,1800.0,58.59375,100.0,T4
pai-pod-007265,tensorflow,Terminated,1166219.0,1167784.0,600.0,29.296875,100.0,MISC
pai-pod-007266,tensorflow,Terminated,1166239.0,1166408.0,600.0,29.296875,25.0,MISC
pai-pod-007267,tensorflow,Terminated,1166259.0,1166556.0,600.0,29.296875,25.0,MISC
pai-pod-007268,tensorflow,Terminated,1166263.0,1169199.0,600.0,29.296875,25.0,T4
pai-pod-007269,PyTorchWorker,Terminated,1166264.0,1166271.0,1800.0,58.59375,100.0,T4
pai-pod-007270,tensorflow,Terminated,1166266.0,1166473.0,600.0,29.296875,25.0,MISC
pai-pod-007271,tensorflow,Terminated,1166272.0,1166316.0,600.0,29.296875,25.0,MISC
pai-pod-007272,JupyterTask,Terminated,1166302.0,1171737.0,200.0,3.92578125,,
pai-pod-007273,tensorflow,Terminated,1166331.0,1166365.0,600.0,29.296875,100.0,MISC
pai-pod-007274,PyTorchWorker,Terminated,1166334.0,1172034.0,1600.0,58.59375,200.0,MISC
pai-pod-007275,tensorflow,Terminated,1166394.0,1170628.0,600.0,29.296875,100.0,MISC
pai-pod-007276,tensorflow,Terminated,1166431.0,1166504.0,600.0,29.296875,100.0,MISC
pai-pod-007277,tensorflow,Terminated,1166497.0,1166571.0,600.0,29.296875,100.0,MISC
pai-pod-007278,tensorflow,Terminated,1166498.0,1166676.0,600.0,29.296875,25.0,MISC
pai-pod-007279,tensorflow,Terminated,1166499.0,1166760.0,600.0,29.296875,25.0,MISC
pai-pod-007280,tensorflow,Terminated,1166500.0,1166719.0,600.0,29.296875,25.0,MISC
pai-pod-007281,tensorflow,Terminated,1166500.0,1166839.0,600.0,29.296875,25.0,MISC
pai-pod-007282,tensorflow,Terminated,1166504.0,1166577.0,600.0,29.296875,25.0,MISC
pai-pod-007283,tensorflow,Terminated,1166543.0,1171996.0,600.0,29.296875,25.0,MISC
pai-pod-007284,tensorflow,Terminated,1166545.0,1166591.0,600.0,29.296875,25.0,T4
pai-pod-007285,tensorflow,Terminated,1166553.0,1166598.0,600.0,29.296875,25.0,T4
pai-pod-007286,xComputeWorker,Terminated,1166556.0,1166933.0,1000.0,19.55078125,50.0,T4
pai-pod-007287,xComputeWorker,Terminated,1166561.0,1166941.0,1000.0,19.55078125,50.0,T4
pai-pod-007288,tensorflow,Terminated,1166593.0,1166738.0,600.0,29.296875,100.0,MISC
pai-pod-007289,xComputeWorker,Terminated,1166617.0,1166947.0,1000.0,19.55078125,50.0,T4
pai-pod-007290,xComputeWorker,Terminated,1166618.0,1167056.0,1000.0,19.55078125,50.0,T4
pai-pod-007291,tensorflow,Terminated,1166630.0,1166956.0,600.0,29.296875,100.0,T4
pai-pod-007292,PyTorchWorker,Terminated,1166637.0,1173291.0,1800.0,58.59375,100.0,MISC
pai-pod-007293,tensorflow,Terminated,1166664.0,1166876.0,600.0,29.296875,25.0,MISC
pai-pod-007294,tensorflow,Terminated,1166690.0,1166964.0,600.0,29.296875,50.0,MISC
pai-pod-007295,tensorflow,Terminated,1166712.0,1166767.0,600.0,29.296875,200.0,MISC
pai-pod-007296,tensorflow,Terminated,1166719.0,1167154.0,600.0,29.296875,25.0,MISC
pai-pod-007297,xComputeWorker,Terminated,1166742.0,1167074.0,1000.0,19.55078125,50.0,T4
pai-pod-007298,tensorflow,Terminated,1166755.0,1166807.0,600.0,29.296875,100.0,MISC
pai-pod-007299,tensorflow,Terminated,1166758.0,1168361.0,600.0,29.296875,100.0,MISC
pai-pod-007300,tensorflow,Terminated,1166761.0,1166788.0,600.0,29.296875,25.0,MISC
pai-pod-007301,tensorflow,Terminated,1166798.0,1166972.0,600.0,29.296875,100.0,MISC
pai-pod-007302,PyTorchWorker,Terminated,1166800.0,1166850.0,1000.0,9.765625,100.0,T4
pai-pod-007303,evaluator,Terminated,1166816.0,1182674.0,600.0,29.296875,25.0,T4
pai-pod-007304,tensorflow,Terminated,1166816.0,1166848.0,600.0,29.296875,25.0,MISC
pai-pod-007305,tensorflow,Terminated,1166844.0,1169705.0,600.0,29.296875,100.0,MISC
pai-pod-007306,tensorflow,Terminated,1166846.0,1169245.0,600.0,29.296875,100.0,MISC
pai-pod-007307,tensorflow,Terminated,1166847.0,1169216.0,600.0,29.296875,100.0,MISC
pai-pod-007308,tensorflow,Terminated,1166847.0,1169224.0,600.0,29.296875,100.0,MISC
pai-pod-007309,PyTorchWorker,Terminated,1166847.0,1346452.0,1800.0,58.59375,100.0,MISC
pai-pod-007310,tensorflow,Terminated,1166847.0,1169865.0,600.0,29.296875,100.0,MISC
pai-pod-007311,tensorflow,Terminated,1166848.0,1169573.0,600.0,29.296875,100.0,MISC
pai-pod-007312,tensorflow,Terminated,1166848.0,1169178.0,600.0,29.296875,100.0,MISC
pai-pod-007313,tensorflow,Terminated,1166848.0,1169170.0,600.0,29.296875,100.0,MISC
pai-pod-007314,tensorflow,Terminated,1166848.0,1169197.0,600.0,29.296875,100.0,MISC
pai-pod-007315,tensorflow,Terminated,1166848.0,1169132.0,600.0,29.296875,100.0,MISC
pai-pod-007316,tensorflow,Terminated,1166848.0,1169157.0,600.0,29.296875,100.0,MISC
pai-pod-007317,tensorflow,Terminated,1166848.0,1169528.0,600.0,29.296875,100.0,MISC
pai-pod-007318,tensorflow,Terminated,1166849.0,1169120.0,600.0,29.296875,100.0,MISC
pai-pod-007319,tensorflow,Terminated,1166850.0,1169215.0,600.0,29.296875,100.0,MISC
pai-pod-007320,tensorflow,Terminated,1166850.0,1169186.0,600.0,29.296875,100.0,MISC
pai-pod-007321,tensorflow,Terminated,1166866.0,1166900.0,600.0,29.296875,25.0,MISC
pai-pod-007322,tensorflow,Terminated,1166867.0,1167222.0,600.0,29.296875,25.0,MISC
pai-pod-007323,tensorflow,Terminated,1166870.0,1166889.0,600.0,29.296875,100.0,MISC
pai-pod-007324,tensorflow,Terminated,1166924.0,1167002.0,600.0,29.296875,25.0,MISC
pai-pod-007325,tensorflow,Terminated,1166932.0,1166962.0,600.0,29.296875,25.0,MISC
pai-pod-007326,tensorflow,Terminated,1166934.0,1168131.0,600.0,29.296875,100.0,MISC
pai-pod-007327,tensorflow,Terminated,1166979.0,1168201.0,600.0,29.296875,100.0,MISC
pai-pod-007328,tensorflow,Terminated,1166991.0,1167015.0,600.0,29.296875,100.0,T4
pai-pod-007329,tensorflow,Terminated,1166997.0,1167743.0,600.0,29.296875,100.0,MISC
pai-pod-007330,tensorflow,Terminated,1167009.0,1167303.0,600.0,29.296875,50.0,MISC
pai-pod-007331,tensorflow,Terminated,1167028.0,1167072.0,600.0,29.296875,100.0,T4
pai-pod-007332,tensorflow,Terminated,1167034.0,1167825.0,600.0,29.296875,100.0,MISC
pai-pod-007333,tensorflow,Terminated,1167036.0,1167215.0,600.0,29.296875,25.0,MISC
pai-pod-007334,tensorflow,Terminated,1167036.0,1168235.0,600.0,29.296875,100.0,MISC
pai-pod-007335,tensorflow,Terminated,1167039.0,1167189.0,600.0,29.296875,100.0,MISC
pai-pod-007336,xComputeWorker,Terminated,1167060.0,1167395.0,1000.0,19.55078125,50.0,T4
pai-pod-007337,tensorflow,Terminated,1167060.0,1168087.0,600.0,29.296875,100.0,MISC
pai-pod-007338,xComputeWorker,Terminated,1167060.0,1167434.0,1000.0,19.55078125,50.0,T4
pai-pod-007339,xComputeWorker,Terminated,1167060.0,1167457.0,1000.0,19.55078125,50.0,T4
pai-pod-007340,tensorflow,Terminated,1167068.0,1167141.0,600.0,29.296875,25.0,MISC
pai-pod-007341,tensorflow,Terminated,1167082.0,1169456.0,600.0,29.296875,25.0,MISC
pai-pod-007342,tensorflow,Terminated,1167100.0,1167154.0,600.0,29.296875,100.0,T4
pai-pod-007343,TensorboardTask,Terminated,1167108.0,1168679.0,100.0,1.97265625,,
pai-pod-007344,tensorflow,Terminated,1167110.0,1167202.0,600.0,29.296875,25.0,MISC
pai-pod-007345,evaluator,Terminated,1167126.0,1170539.0,600.0,29.296875,25.0,T4
pai-pod-007346,tensorflow,Terminated,1167128.0,1169412.0,600.0,29.296875,50.0,T4
pai-pod-007347,xComputeWorker,Terminated,1167144.0,1167522.0,1000.0,19.55078125,50.0,T4
pai-pod-007348,xComputeWorker,Terminated,1167146.0,1167424.0,1000.0,19.55078125,50.0,T4
pai-pod-007349,tensorflow,Terminated,1167154.0,1167208.0,600.0,29.296875,100.0,T4
pai-pod-007350,tensorflow,Terminated,1167162.0,1169565.0,600.0,29.296875,50.0,T4
pai-pod-007351,tensorflow,Terminated,1167165.0,1169458.0,600.0,29.296875,50.0,T4
pai-pod-007352,tensorflow,Terminated,1167165.0,1167352.0,600.0,29.296875,100.0,MISC
pai-pod-007353,tensorflow,Terminated,1167209.0,1167271.0,600.0,29.296875,25.0,MISC
pai-pod-007354,tensorflow,Terminated,1167279.0,1169689.0,600.0,29.296875,25.0,MISC
pai-pod-007355,tensorflow,Terminated,1167279.0,1167473.0,600.0,29.296875,100.0,MISC
pai-pod-007356,tensorflow,Terminated,1167330.0,1167352.0,600.0,29.296875,100.0,MISC
pai-pod-007357,tensorflow,Terminated,1167334.0,1168752.0,600.0,29.296875,100.0,MISC
pai-pod-007358,tensorflow,Terminated,1167420.0,1169363.0,600.0,29.296875,25.0,MISC
pai-pod-007359,tensorflow,Terminated,1167439.0,1172584.0,3200.0,29.296875,100.0,P100
pai-pod-007360,xComputeWorker,Terminated,1167456.0,1167906.0,1000.0,19.55078125,50.0,T4
pai-pod-007361,tensorflow,Terminated,1167463.0,1174030.0,600.0,29.296875,100.0,MISC
pai-pod-007362,tensorflow,Terminated,1167477.0,1167693.0,600.0,29.296875,200.0,MISC
pai-pod-007363,tensorflow,Terminated,1167508.0,1168351.0,600.0,29.296875,100.0,MISC
pai-pod-007364,xComputeWorker,Terminated,1167517.0,1168008.0,1000.0,19.55078125,50.0,T4
pai-pod-007365,xComputeWorker,Terminated,1167518.0,1167916.0,1000.0,19.55078125,50.0,T4
pai-pod-007366,tensorflow,Terminated,1167518.0,1167583.0,600.0,29.296875,100.0,MISC
pai-pod-007367,xComputeWorker,Terminated,1167519.0,1167905.0,1000.0,19.55078125,50.0,T4
pai-pod-007368,tensorflow,Terminated,1167539.0,1167964.0,600.0,29.296875,100.0,MISC
pai-pod-007369,tensorflow,Terminated,1167547.0,1167742.0,600.0,29.296875,100.0,MISC
pai-pod-007370,tensorflow,Terminated,1167556.0,1170446.0,600.0,29.296875,25.0,MISC
pai-pod-007371,xComputeWorker,Terminated,1167578.0,1168257.0,1000.0,19.55078125,50.0,T4
pai-pod-007372,tensorflow,Terminated,1167593.0,1167794.0,600.0,29.296875,100.0,MISC
pai-pod-007373,tensorflow,Terminated,1167601.0,1167767.0,600.0,29.296875,100.0,T4
pai-pod-007374,tensorflow,Terminated,1167606.0,1167936.0,600.0,29.296875,25.0,MISC
pai-pod-007375,tensorflow,Terminated,1167658.0,1167977.0,600.0,29.296875,25.0,MISC
pai-pod-007376,tensorflow,Terminated,1167688.0,1167894.0,600.0,29.296875,100.0,T4
pai-pod-007377,PyTorchWorker,Terminated,1167695.0,1175544.0,1800.0,58.59375,100.0,T4
pai-pod-007378,PyTorchWorker,Terminated,1167704.0,1172045.0,1800.0,58.59375,100.0,T4
pai-pod-007379,tensorflow,Terminated,1167785.0,1168121.0,600.0,29.296875,25.0,T4
pai-pod-007380,tensorflow,Terminated,1167823.0,1168106.0,600.0,29.296875,25.0,MISC
pai-pod-007381,evaluator,Terminated,1167872.0,1168998.0,600.0,29.296875,25.0,T4
pai-pod-007382,evaluator,Terminated,1167872.0,1169018.0,600.0,29.296875,25.0,T4
pai-pod-007383,evaluator,Terminated,1167872.0,1168998.0,600.0,29.296875,25.0,T4
pai-pod-007384,evaluator,Terminated,1167873.0,1169019.0,600.0,29.296875,25.0,T4
pai-pod-007385,tensorflow,Terminated,1167899.0,1168143.0,600.0,29.296875,100.0,MISC
pai-pod-007386,tensorflow,Terminated,1167931.0,1168248.0,600.0,29.296875,25.0,MISC
pai-pod-007387,xComputeWorker,Terminated,1168010.0,1168439.0,1000.0,19.55078125,50.0,T4
pai-pod-007388,xComputeWorker,Terminated,1168013.0,1168351.0,1000.0,19.55078125,50.0,T4
pai-pod-007389,xComputeWorker,Terminated,1168015.0,1168591.0,1000.0,19.55078125,50.0,T4
pai-pod-007390,tensorflow,Terminated,1168017.0,1168740.0,600.0,29.296875,25.0,MISC
pai-pod-007391,evaluator,Terminated,1168028.0,1181939.0,600.0,29.296875,25.0,T4
pai-pod-007392,xComputeWorker,Terminated,1168041.0,1168488.0,1000.0,19.55078125,50.0,T4
pai-pod-007393,PyTorchWorker,Terminated,1168092.0,1168393.0,50.0,48.828125,500.0,V100
pai-pod-007394,PyTorchWorker,Terminated,1168092.0,1168202.0,1800.0,58.59375,100.0,MISC
pai-pod-007395,tensorflow,Terminated,1168098.0,1168419.0,600.0,29.296875,100.0,MISC
pai-pod-007396,tensorflow,Terminated,1168131.0,1176202.0,600.0,29.296875,100.0,MISC
pai-pod-007397,tensorflow,Terminated,1168149.0,1175054.0,600.0,29.296875,100.0,MISC
pai-pod-007398,tensorflow,Terminated,1168165.0,1168381.0,600.0,29.296875,100.0,MISC
pai-pod-007399,tensorflow,Terminated,1168176.0,1175176.0,600.0,29.296875,100.0,MISC
pai-pod-007400,tensorflow,Terminated,1168196.0,1168228.0,600.0,29.296875,25.0,MISC
pai-pod-007401,PyTorchWorker,Terminated,1168260.0,1174143.0,1800.0,58.59375,100.0,T4
pai-pod-007402,PyTorchWorker,Terminated,1168288.0,1174366.0,1800.0,58.59375,100.0,T4
pai-pod-007403,xComputeWorker,Terminated,1168356.0,1168653.0,1000.0,19.55078125,50.0,T4
pai-pod-007404,tensorflow,Terminated,1168367.0,1168389.0,600.0,29.296875,100.0,MISC
pai-pod-007405,DecoderWorker,Terminated,1168395.0,1168444.0,800.0,19.55078125,,
pai-pod-007406,ReduceTask,Terminated,1168395.0,1168448.0,100.0,1.97265625,,
pai-pod-007407,PyTorchWorker,Terminated,1168399.0,1175675.0,1800.0,58.59375,100.0,T4
pai-pod-007408,tensorflow,Terminated,1168401.0,1168425.0,600.0,29.296875,100.0,T4
pai-pod-007409,PyTorchWorker,Terminated,1168409.0,1168415.0,1000.0,9.765625,100.0,T4
pai-pod-007410,PyTorchWorker,Terminated,1168417.0,1252229.0,1800.0,58.59375,100.0,MISC
pai-pod-007411,tensorflow,Terminated,1168417.0,1168450.0,600.0,29.296875,25.0,MISC
pai-pod-007412,xComputeWorker,Terminated,1168417.0,1168746.0,1000.0,19.55078125,50.0,T4
pai-pod-007413,tensorflow,Terminated,1168431.0,1168756.0,600.0,29.296875,100.0,T4
pai-pod-007414,tensorflow,Terminated,1168436.0,1168498.0,600.0,29.296875,25.0,MISC
pai-pod-007415,tensorflow,Terminated,1168443.0,1168634.0,600.0,29.296875,25.0,MISC
pai-pod-007416,tensorflow,Terminated,1168472.0,1196281.0,600.0,29.296875,100.0,MISC
pai-pod-007417,tensorflow,Terminated,1168472.0,1168530.0,600.0,29.296875,100.0,MISC
pai-pod-007418,tensorflow,Terminated,1168481.0,1168545.0,600.0,29.296875,100.0,T4
pai-pod-007419,tensorflow,Terminated,1168492.0,1168781.0,600.0,29.296875,25.0,MISC
pai-pod-007420,tensorflow,Terminated,1168497.0,1193296.0,600.0,29.296875,100.0,MISC
pai-pod-007421,tensorflow,Terminated,1168536.0,1175277.0,600.0,29.296875,25.0,MISC
pai-pod-007422,xComputeWorker,Terminated,1168540.0,1168907.0,1000.0,19.55078125,50.0,T4
pai-pod-007423,xComputeWorker,Terminated,1168541.0,1168880.0,1000.0,19.55078125,50.0,T4
pai-pod-007424,tensorflow,Terminated,1168553.0,1168606.0,600.0,29.296875,100.0,T4
pai-pod-007425,PyTorchWorker,Terminated,1168613.0,1168620.0,1000.0,9.765625,100.0,T4
pai-pod-007426,tensorflow,Terminated,1168643.0,1171019.0,600.0,29.296875,50.0,T4
pai-pod-007427,tensorflow,Terminated,1168662.0,1170957.0,600.0,29.296875,50.0,T4
pai-pod-007428,xComputeWorker,Terminated,1168667.0,1168960.0,1000.0,19.55078125,50.0,T4
pai-pod-007429,tensorflow,Terminated,1168669.0,1168793.0,600.0,29.296875,25.0,MISC
pai-pod-007430,tensorflow,Terminated,1168682.0,1168794.0,600.0,29.296875,25.0,MISC
pai-pod-007431,xComputeWorker,Terminated,1168728.0,1169145.0,1000.0,19.55078125,50.0,T4
pai-pod-007432,tensorflow,Terminated,1168729.0,1168953.0,600.0,29.296875,50.0,MISC
pai-pod-007433,tensorflow,Terminated,1168742.0,1168928.0,600.0,29.296875,100.0,MISC
pai-pod-007434,tensorflow,Terminated,1168826.0,1168876.0,600.0,29.296875,25.0,MISC
pai-pod-007435,tensorflow,Terminated,1168831.0,1168855.0,600.0,29.296875,100.0,T4
pai-pod-007436,tensorflow,Terminated,1168831.0,1209779.0,600.0,29.296875,100.0,MISC
pai-pod-007437,tensorflow,Terminated,1168838.0,1168893.0,600.0,29.296875,100.0,T4
pai-pod-007438,xComputeWorker,Terminated,1168852.0,1169826.0,1000.0,19.55078125,50.0,T4
pai-pod-007439,tensorflow,Terminated,1168861.0,1169058.0,600.0,29.296875,25.0,MISC
pai-pod-007440,tensorflow,Terminated,1168880.0,1169025.0,600.0,29.296875,25.0,MISC
pai-pod-007441,JupyterTask,Terminated,1168904.0,1174019.0,200.0,3.92578125,,
pai-pod-007442,tensorflow,Terminated,1168919.0,1173590.0,600.0,29.296875,100.0,MISC
pai-pod-007443,PyTorchWorker,Terminated,1168925.0,1168972.0,400.0,5.859375,100.0,MISC
pai-pod-007444,tensorflow,Terminated,1168928.0,1168944.0,600.0,29.296875,100.0,T4
pai-pod-007445,tensorflow,Terminated,1168939.0,1173741.0,600.0,29.296875,100.0,MISC
pai-pod-007446,tensorflow,Terminated,1168952.0,1173830.0,600.0,29.296875,100.0,MISC
pai-pod-007447,tensorflow,Terminated,1168967.0,1173334.0,600.0,29.296875,100.0,MISC
pai-pod-007448,xComputeWorker,Terminated,1168973.0,1169320.0,1000.0,19.55078125,50.0,T4
pai-pod-007449,xComputeWorker,Terminated,1168976.0,1169575.0,1000.0,19.55078125,50.0,T4
pai-pod-007450,PyTorchWorker,Terminated,1168978.0,1168985.0,1000.0,9.765625,100.0,T4
pai-pod-007451,PyTorchWorker,Terminated,1168986.0,1177153.0,1800.0,58.59375,100.0,T4
pai-pod-007452,xComputeWorker,Terminated,1169005.0,1169513.0,1000.0,19.55078125,50.0,T4
pai-pod-007453,tensorflow,Terminated,1169040.0,1169537.0,600.0,29.296875,100.0,MISC
pai-pod-007454,evaluator,Terminated,1169041.0,1170198.0,600.0,29.296875,25.0,T4
pai-pod-007455,evaluator,Terminated,1169042.0,1170188.0,600.0,29.296875,25.0,T4
pai-pod-007456,tensorflow,Terminated,1169053.0,1169177.0,100.0,29.296875,100.0,MISC
pai-pod-007457,PyTorchWorker,Terminated,1169216.0,1172518.0,1800.0,58.59375,100.0,MISC
pai-pod-007458,tensorflow,Terminated,1169300.0,1169507.0,600.0,29.296875,25.0,MISC
pai-pod-007459,tensorflow,Terminated,1169313.0,1169476.0,100.0,29.296875,100.0,MISC
pai-pod-007460,PyTorchWorker,Terminated,1169316.0,1169323.0,1000.0,9.765625,100.0,T4
pai-pod-007461,tensorflow,Terminated,1169361.0,1170431.0,600.0,29.296875,25.0,MISC
pai-pod-007462,tensorflow,Terminated,1169397.0,1197378.0,600.0,29.296875,25.0,T4
pai-pod-007463,tensorflow,Terminated,1169398.0,1266930.0,1200.0,29.296875,100.0,MISC
pai-pod-007464,PyTorchWorker,Terminated,1169407.0,1174829.0,1800.0,58.59375,100.0,T4
pai-pod-007465,TensorboardTask,Terminated,1169426.0,1174695.0,100.0,1.97265625,,
pai-pod-007466,tensorflow,Terminated,1169437.0,1169506.0,600.0,29.296875,100.0,MISC
pai-pod-007467,PyTorchWorker,Terminated,1169463.0,1169471.0,1000.0,9.765625,100.0,T4
pai-pod-007468,tensorflow,Terminated,1169479.0,1169496.0,600.0,29.296875,100.0,MISC
pai-pod-007469,xComputeWorker,Terminated,1169500.0,1169756.0,1000.0,19.55078125,50.0,T4
pai-pod-007470,xComputeWorker,Terminated,1169506.0,1169797.0,1000.0,19.55078125,50.0,T4
pai-pod-007471,tensorflow,Terminated,1169514.0,1169659.0,600.0,29.296875,100.0,T4
pai-pod-007472,tensorflow,Terminated,1169580.0,1169685.0,600.0,29.296875,100.0,T4
pai-pod-007473,tensorflow,Terminated,1169586.0,1172795.0,600.0,29.296875,100.0,T4
pai-pod-007474,xComputeWorker,Terminated,1169627.0,1170726.0,1000.0,19.55078125,50.0,T4
pai-pod-007475,TensorboardTask,Terminated,1169629.0,1174689.0,100.0,1.97265625,,
pai-pod-007476,TensorboardTask,Terminated,1169638.0,1172949.0,100.0,1.97265625,,
pai-pod-007477,tensorflow,Terminated,1169648.0,1169939.0,600.0,29.296875,25.0,MISC
pai-pod-007478,tensorflow,Terminated,1169651.0,1207168.0,600.0,29.296875,100.0,MISC
pai-pod-007479,xComputeWorker,Terminated,1169687.0,1170060.0,1000.0,19.55078125,50.0,T4
pai-pod-007480,tensorflow,Terminated,1169692.0,1169890.0,600.0,29.296875,25.0,MISC
pai-pod-007481,tensorflow,Terminated,1169714.0,1169779.0,600.0,29.296875,100.0,T4
pai-pod-007482,tensorflow,Terminated,1169739.0,1169815.0,600.0,29.296875,25.0,T4
pai-pod-007483,tensorflow,Terminated,1169740.0,1169757.0,600.0,29.296875,100.0,T4
pai-pod-007484,tensorflow,Terminated,1169765.0,1172291.0,600.0,29.296875,25.0,T4
pai-pod-007485,tensorflow,Terminated,1169793.0,1170674.0,600.0,29.296875,100.0,T4
pai-pod-007486,tensorflow,Terminated,1169795.0,1170834.0,600.0,29.296875,100.0,T4
pai-pod-007487,tensorflow,Terminated,1169812.0,1170695.0,600.0,29.296875,100.0,MISC
pai-pod-007488,tensorflow,Terminated,1169812.0,1170783.0,600.0,29.296875,100.0,MISC
pai-pod-007489,tensorflow,Terminated,1169812.0,1170242.0,600.0,29.296875,100.0,MISC
pai-pod-007490,tensorflow,Terminated,1169812.0,1170583.0,600.0,29.296875,100.0,MISC
pai-pod-007491,tensorflow,Terminated,1169832.0,1170277.0,600.0,29.296875,25.0,MISC
pai-pod-007492,tensorflow,Terminated,1169834.0,1169909.0,600.0,29.296875,100.0,T4
pai-pod-007493,evaluator,Terminated,1169842.0,1170026.0,600.0,29.296875,25.0,T4
pai-pod-007494,tensorflow,Terminated,1169855.0,1169879.0,600.0,29.296875,100.0,MISC
pai-pod-007495,xComputeWorker,Terminated,1169874.0,1170250.0,1000.0,19.55078125,50.0,T4
pai-pod-007496,tensorflow,Terminated,1169874.0,1179550.0,600.0,29.296875,100.0,MISC
pai-pod-007497,xComputeWorker,Terminated,1169876.0,1170202.0,1000.0,19.55078125,50.0,T4
pai-pod-007498,tensorflow,Terminated,1169880.0,1170573.0,600.0,29.296875,50.0,MISC
pai-pod-007499,xComputeWorker,Terminated,1169933.0,1170382.0,1000.0,19.55078125,50.0,T4
pai-pod-007500,tensorflow,Terminated,1169957.0,1171005.0,600.0,29.296875,50.0,MISC
pai-pod-007501,tensorflow,Terminated,1169958.0,1171466.0,600.0,29.296875,50.0,MISC
pai-pod-007502,tensorflow,Terminated,1169959.0,1171044.0,600.0,29.296875,50.0,MISC
pai-pod-007503,tensorflow,Terminated,1169959.0,1170522.0,600.0,29.296875,50.0,MISC
pai-pod-007504,TensorboardTask,Terminated,1169960.0,1170872.0,100.0,1.97265625,,
pai-pod-007505,tensorflow,Terminated,1169960.0,1170430.0,600.0,29.296875,50.0,MISC
pai-pod-007506,tensorflow,Terminated,1169960.0,1170876.0,600.0,29.296875,50.0,MISC
pai-pod-007507,tensorflow,Terminated,1169960.0,1170935.0,600.0,29.296875,50.0,MISC
